Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2018-07-27,66467.40876591291,-1736.3264227969146,1581.4926416830026,-1,108771.09930585152,6.673140593956015,57.592857360839844,89.98062133789062,0.047844175208154205
2018-07-30,110847.84529254648,0.0,0.0,0,110847.84529254648,244.18509545034638,57.46628952026367,91.30921936035156,0.01909281049790068
2018-07-31,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.30459976196289,90.19490051269531,0.0
2018-08-01,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.517189025878906,89.56632232666016,0.0
2018-08-02,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.17974090576172,88.4020004272461,0.0
2018-08-03,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.383628845214844,88.6091537475586,0.0
2018-08-06,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.36956787109375,88.78771209716797,0.0
2018-08-07,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.1358642578125,89.41631317138672,0.0
2018-08-08,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.75624084472656,88.48773193359375,0.0
2018-08-09,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.467987060546875,87.5234146118164,0.0
2018-08-10,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.4111442565918,88.10199737548828,0.0
2018-08-13,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,55.800296783447266,87.4591064453125,0.0
2018-08-14,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,55.62275695800781,87.55912780761719,0.0
2018-08-15,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,54.6496467590332,84.24475860595703,0.0
2018-08-16,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,55.402549743652344,84.85053253173828,0.0
2018-08-17,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,55.587223052978516,84.95150756835938,0.0
2018-08-20,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,55.97787094116211,84.91544342041016,0.0
2018-08-21,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,55.992088317871094,85.05245208740234,0.0
2018-08-22,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.79471969604492,85.75917053222656,0.0
2018-08-23,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.16966247558594,85.1678466796875,0.0
2018-08-24,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.553226470947266,85.82408905029297,0.0
2018-08-27,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.107242584228516,86.79042053222656,0.0
2018-08-28,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.02200698852539,86.43706512451172,0.0
2018-08-29,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.43397903442383,86.69667053222656,0.0
2018-08-30,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.185367584228516,86.40098571777344,0.0
2018-08-31,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,56.943878173828125,85.42745971679688,0.0
2018-09-04,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.02910614013672,85.72311401367188,0.0
